ordre,x0,x1,x2,x3,x4,y0,y1,y2,etat,solution,chemin_solution,no,no_parent,a,b,c,n,rest,rest2,nombre,x,y,ID_RESOLUTION,a2,b2
0,3,,,,,1,,,0,0,1,11112,,,,0,3,1,0,27543,0,0,10032,3,1
1,3,4,,,,1,0,,0,0,1,11113,11112,1,3,0,4,3,3,27543,3,1,3105,4,0
2,3,4,5,,,1,0,0,0,0,1,11114,11113,1,3,0,5,43,4,27543,43,1,3106,5,0
3,3,4,5,7,,1,0,0,0,0,1,11192,11114,1,,0,7,543,5,27543,543,1,10108,7,
4,3,4,5,7,2,1,0,0,1,1,1,11195,11192,1,,0,2,7543,7,27543,7543,1,10103,2,
0,3,,,,,1,,,0,0,1,11112,,,,0,3,1,0,27553,0,0,10032,3,1
1,3,5,,,,1,0,,0,0,1,11113,11112,1,3,0,5,3,3,27553,3,1,3106,5,0
2,3,5,5,,,1,0,0,0,0,1,11114,11113,1,3,0,5,53,5,27553,53,1,3106,5,0
3,3,5,5,7,,1,0,0,0,0,1,11192,11114,1,,0,7,553,5,27553,553,1,10108,7,
4,3,5,5,7,2,1,0,0,1,1,1,11195,11192,1,,0,2,7553,7,27553,7553,1,10103,2,
0,7,,,,,9,,,0,0,1,22223,,,,0,3,1,0,27553,0,0,10080,7,9
1,7,6,,,,9,5,,0,0,1,27779,22223,9,7,0,5,63,63,27553,7,9,7957,6,5
2,7,6,4,,,9,5,0,0,0,1,27780,27779,9,7,30,5,953,95,27553,67,59,7905,4,0
3,7,6,4,0,,9,5,0,0,0,1,27781,27780,9,,20,7,7553,75,27553,467,59,10101,0,
4,7,6,4,0,0,9,5,0,1,1,1,27782,27781,9,,0,2,27553,27,27553,467,59,10101,0,
0,9,,,,,7,,,0,0,1,33334,,,,0,3,1,0,27553,0,0,10098,9,7
1,9,5,,,,7,6,,0,0,1,40001,33334,7,9,0,5,63,63,27553,9,7,9766,5,6
2,9,5,0,,,7,6,4,0,0,1,40446,40001,7,9,30,5,953,95,27553,59,67,9741,0,4
3,9,5,0,0,,7,6,4,0,0,1,40447,40446,7,,20,7,7553,75,27553,59,467,10101,0,
4,9,5,0,0,0,7,6,4,1,1,1,40448,40447,7,,0,2,27553,27,27553,59,467,10101,0,
0,1,,,,,7,,,0,0,1,1,,,,0,7,1,0,27557,0,0,10018,1,7
1,1,2,,,,7,1,,0,0,1,1113,1,7,1,0,5,7,7,27557,1,7,1713,2,1
2,1,2,6,,,7,1,0,0,0,1,1114,1113,7,1,2,5,157,15,27557,21,17,1707,6,0
3,1,2,6,1,,7,1,0,0,0,1,1126,1114,7,,6,7,4557,45,27557,621,17,10102,1,
4,1,2,6,1,0,7,1,0,1,1,1,1127,1126,7,,1,2,17557,17,27557,1621,17,10101,0,
0,7,,,,,1,,,0,0,1,22223,,,,0,7,1,0,27557,0,0,10072,7,1
1,7,5,,,,1,0,,0,0,1,22224,22223,1,7,0,5,7,7,27557,7,1,7106,5,0
2,7,5,5,,,1,0,0,0,0,1,22225,22224,1,7,0,5,57,5,27557,57,1,7106,5,0
3,7,5,5,7,,1,0,0,0,0,1,22303,22225,1,,0,7,557,5,27557,557,1,10108,7,
4,7,5,5,7,2,1,0,0,1,1,1,22306,22303,1,,0,2,7557,7,27557,7557,1,10103,2,
0,1,,,,,1,,,0,0,1,1,,,,0,1,1,0,27561,0,0,10012,1,1
1,1,6,,,,1,0,,0,0,1,2,1,1,1,0,6,1,1,27561,1,1,1107,6,0
2,1,6,5,,,1,0,0,0,0,1,3,2,1,1,0,5,61,6,27561,61,1,1106,5,0
3,1,6,5,7,,1,0,0,0,0,1,81,3,1,,0,7,561,5,27561,561,1,10108,7,
4,1,6,5,7,2,1,0,0,1,1,1,84,81,1,,0,2,7561,7,27561,7561,1,10103,2,
0,7,,,,,3,,,0,0,1,22223,,,,0,1,1,0,27561,0,0,10074,7,3
1,7,8,,,,3,0,,0,0,1,22224,22223,3,7,0,6,21,21,27561,7,3,7309,8,0
2,7,8,1,,,3,0,0,0,0,1,22225,22224,3,7,0,5,261,26,27561,87,3,7302,1,0
3,7,8,1,9,,3,0,0,0,0,1,22325,22225,3,,0,7,561,5,27561,187,3,10110,9,
4,7,8,1,9,0,3,0,0,1,1,1,22326,22325,3,,0,2,27561,27,27561,9187,3,10101,0,
0,1,,,,,3,,,0,0,1,1,,,,0,3,1,0,27563,0,0,10014,1,3
1,1,4,,,,3,4,,0,0,1,4446,1,3,1,0,6,3,3,27563,1,3,1345,4,4
2,1,4,6,,,3,4,0,0,0,1,4447,4446,3,1,16,5,163,16,27563,41,43,1307,6,0
3,1,4,6,0,,3,4,0,0,0,1,4448,4447,3,,24,7,3563,35,27563,641,43,10101,0,
4,1,4,6,0,0,3,4,0,1,1,1,4449,4448,3,,0,2,27563,27,27563,641,43,10101,0,
0,3,,,,,1,,,0,0,1,11112,,,,0,3,1,0,27563,0,0,10032,3,1
1,3,6,,,,1,0,,0,0,1,11113,11112,1,3,0,6,3,3,27563,3,1,3107,6,0
2,3,6,5,,,1,0,0,0,0,1,11114,11113,1,3,0,5,63,6,27563,63,1,3106,5,0
3,3,6,5,7,,1,0,0,0,0,1,11192,11114,1,,0,7,563,5,27563,563,1,10108,7,
4,3,6,5,7,2,1,0,0,1,1,1,11195,11192,1,,0,2,7563,7,27563,7563,1,10103,2,
1,3,4,,,,1,4,,0,0,1,15557,11112,1,3,0,6,3,3,27563,3,1,3145,4,4
2,3,4,0,,,1,4,6,0,0,1,16224,15557,1,3,16,5,163,16,27563,43,41,3161,0,6
3,3,4,0,0,,1,4,6,0,0,1,16225,16224,1,,24,7,3563,35,27563,43,641,10101,0,
4,3,4,0,0,0,1,4,6,1,1,1,16226,16225,1,,0,2,27563,27,27563,43,641,10101,0,
0,1,,,,,9,,,0,0,1,1,,,,0,9,1,0,27569,0,0,10020,1,9
1,1,5,,,,9,1,,0,0,1,1113,1,9,1,0,6,9,9,27569,1,9,1916,5,1
2,1,5,4,,,9,1,0,0,0,1,1114,1113,9,1,5,5,469,46,27569,51,19,1905,4,0
3,1,5,4,1,,9,1,0,0,0,1,1126,1114,9,,4,7,4569,45,27569,451,19,10102,1,
4,1,5,4,1,0,9,1,0,1,1,1,1127,1126,9,,1,2,17569,17,27569,1451,19,10101,0,
0,9,,,,,1,,,0,0,1,33334,,,,0,9,1,0,27569,0,0,10092,9,1
1,9,6,,,,1,0,,0,0,1,33335,33334,1,9,0,6,9,9,27569,9,1,9107,6,0
2,9,6,5,,,1,0,0,0,0,1,33336,33335,1,9,0,5,69,6,27569,69,1,9106,5,0
3,9,6,5,7,,1,0,0,0,0,1,33414,33336,1,,0,7,569,5,27569,569,1,10108,7,
4,9,6,5,7,2,1,0,0,1,1,1,33417,33414,1,,0,2,7569,7,27569,7569,1,10103,2,
0,1,,,,,1,,,0,0,1,1,,,,0,1,1,0,27571,0,0,10012,1,1
1,1,7,,,,1,0,,0,0,1,2,1,1,1,0,7,1,1,27571,1,1,1108,7,0
2,1,7,5,,,1,0,0,0,0,1,3,2,1,1,0,5,71,7,27571,71,1,1106,5,0
3,1,7,5,7,,1,0,0,0,0,1,81,3,1,,0,7,571,5,27571,571,1,10108,7,
4,1,7,5,7,2,1,0,0,1,1,1,84,81,1,,0,2,7571,7,27571,7571,1,10103,2,
0,9,,,,,9,,,0,0,1,33334,,,,0,1,1,0,27571,0,0,10100,9,9
1,9,7,,,,9,4,,0,0,1,37779,33334,9,9,0,7,81,81,27571,9,9,9948,7,4
2,9,7,0,,,9,4,3,0,0,1,38113,37779,9,9,28,5,1071,107,27571,79,49,9931,0,3
3,9,7,0,0,,9,4,3,0,0,1,38114,38113,9,,21,7,6571,65,27571,79,349,10101,0,
4,9,7,0,0,0,9,4,3,1,1,1,38115,38114,9,,0,2,27571,27,27571,79,349,10101,0,
1,9,4,,,,9,7,,0,0,1,41112,33334,9,9,0,7,81,81,27571,9,9,9975,4,7
2,9,4,3,,,9,7,0,0,0,1,41113,41112,9,9,28,5,1071,107,27571,49,79,9904,3,0
3,9,4,3,0,,9,7,0,0,0,1,41114,41113,9,,21,7,6571,65,27571,349,79,10101,0,
4,9,4,3,0,0,9,7,0,1,1,1,41115,41114,9,,0,2,27571,27,27571,349,79,10101,0,
0,7,,,,,7,,,0,0,1,22223,,,,0,9,1,0,27589,0,0,10078,7,7
1,7,8,,,,7,4,,0,0,1,26668,22223,7,7,0,8,49,49,27589,7,7,7749,8,4
2,7,8,5,,,7,4,0,0,0,1,26669,26668,7,7,32,5,889,88,27589,87,47,7706,5,0
3,7,8,5,0,,7,4,0,0,0,1,26670,26669,7,,20,7,7589,75,27589,587,47,10101,0,
4,7,8,5,0,0,7,4,0,1,1,1,26671,26670,7,,0,2,27589,27,27589,587,47,10101,0,
1,7,4,,,,7,8,,0,0,1,31112,22223,7,7,0,8,49,49,27589,7,7,7785,4,8
2,7,4,0,,,7,8,5,0,0,1,31668,31112,7,7,32,5,889,88,27589,47,87,7751,0,5
3,7,4,0,0,,7,8,5,0,0,1,31669,31668,7,,20,7,7589,75,27589,47,587,10101,0,
4,7,4,0,0,0,7,8,5,1,1,1,31670,31669,7,,0,2,27589,27,27589,47,587,10101,0,
0,9,,,,,1,,,0,0,1,33334,,,,0,9,1,0,27589,0,0,10092,9,1
1,9,8,,,,1,0,,0,0,1,33335,33334,1,9,0,8,9,9,27589,9,1,9109,8,0
2,9,8,5,,,1,0,0,0,0,1,33336,33335,1,9,0,5,89,8,27589,89,1,9106,5,0
3,9,8,5,7,,1,0,0,0,0,1,33414,33336,1,,0,7,589,5,27589,589,1,10108,7,
4,9,8,5,7,2,1,0,0,1,1,1,33417,33414,1,,0,2,7589,7,27589,7589,1,10103,2,
0,1,,,,,3,,,0,0,1,1,,,,0,3,1,0,27593,0,0,10014,1,3
1,1,4,,,,3,7,,0,0,1,7779,1,3,1,0,9,3,3,27593,1,3,1375,4,7
2,1,4,0,,,3,7,6,0,0,1,8446,7779,3,1,28,5,193,19,27593,41,73,1361,0,6
3,1,4,0,0,,3,7,6,0,0,1,8447,8446,3,,24,7,3593,35,27593,41,673,10101,0,
4,1,4,0,0,0,3,7,6,1,1,1,8448,8447,3,,0,2,27593,27,27593,41,673,10101,0,
0,3,,,,,1,,,0,0,1,11112,,,,0,3,1,0,27593,0,0,10032,3,1
1,3,9,,,,1,0,,0,0,1,11113,11112,1,3,0,9,3,3,27593,3,1,3110,9,0
2,3,9,5,,,1,0,0,0,0,1,11114,11113,1,3,0,5,93,9,27593,93,1,3106,5,0
3,3,9,5,7,,1,0,0,0,0,1,11192,11114,1,,0,7,593,5,27593,593,1,10108,7,
4,3,9,5,7,2,1,0,0,1,1,1,11195,11192,1,,0,2,7593,7,27593,7593,1,10103,2,
1,3,7,,,,1,4,,0,0,1,15557,11112,1,3,0,9,3,3,27593,3,1,3148,7,4
2,3,7,6,,,1,4,0,0,0,1,15558,15557,1,3,28,5,193,19,27593,73,41,3107,6,0
3,3,7,6,0,,1,4,0,0,0,1,15559,15558,1,,24,7,3593,35,27593,673,41,10101,0,
4,3,7,6,0,0,1,4,0,1,1,1,15560,15559,1,,0,2,27593,27,27593,673,41,10101,0,
0,5,,,,,1,,,0,0,1,22223,,,,0,5,1,0,27595,0,0,10052,5,1
1,5,9,,,,1,0,,0,0,1,22224,22223,1,5,0,9,5,5,27595,5,1,5110,9,0
2,5,9,5,,,1,0,0,0,0,1,22225,22224,1,5,0,5,95,9,27595,95,1,5106,5,0
3,5,9,5,7,,1,0,0,0,0,1,22303,22225,1,,0,7,595,5,27595,595,1,10108,7,
4,5,9,5,7,2,1,0,0,1,1,1,22306,22303,1,,0,2,7595,7,27595,7595,1,10103,2,
0,9,,,,,5,,,0,0,1,77779,,,,0,5,1,0,27595,0,0,10096,9,5
1,9,1,,,,5,0,,0,0,1,77780,77779,5,9,0,9,45,45,27595,9,5,9502,1,0
2,9,1,5,,,5,0,0,0,0,1,78003,77780,5,9,0,5,95,9,27595,19,5,9506,5,0
3,9,1,5,5,,5,0,0,0,0,1,78059,78003,5,,0,7,2595,25,27595,519,5,10106,5,
4,9,1,5,5,0,5,0,0,1,1,1,78060,78059,5,,0,2,27595,27,27595,5519,5,10101,0,
0,7,,,,,1,,,0,0,1,22223,,,,0,7,1,0,27597,0,0,10072,7,1
1,7,9,,,,1,0,,0,0,1,22224,22223,1,7,0,9,7,7,27597,7,1,7110,9,0
2,7,9,5,,,1,0,0,0,0,1,22225,22224,1,7,0,5,97,9,27597,97,1,7106,5,0
3,7,9,5,7,,1,0,0,0,0,1,22303,22225,1,,0,7,597,5,27597,597,1,10108,7,
4,7,9,5,7,2,1,0,0,1,1,1,22306,22303,1,,0,2,7597,7,27597,7597,1,10103,2,
0,9,,,,,3,,,0,0,1,33334,,,,0,7,1,0,27597,0,0,10094,9,3
1,9,9,,,,3,0,,0,0,1,33335,33334,3,9,0,9,27,27,27597,9,3,9310,9,0
2,9,9,1,,,3,0,0,0,0,1,33336,33335,3,9,0,5,297,29,27597,99,3,9302,1,0
3,9,9,1,9,,3,0,0,0,0,1,33436,33336,3,,0,7,597,5,27597,199,3,10110,9,
4,9,9,1,9,0,3,0,0,1,1,1,33437,33436,3,,0,2,27597,27,27597,9199,3,10101,0,
0,1,,,,,1,,,0,0,1,1,,,,0,1,1,0,28501,0,0,10012,1,1
1,1,0,,,,1,0,,0,0,1,2,1,1,1,0,0,1,1,28501,1,1,1101,0,0
2,1,0,5,,,1,0,0,0,0,1,3,2,1,1,0,5,1,0,28501,1,1,1106,5,0
3,1,0,5,8,,1,0,0,0,0,1,92,3,1,,0,8,501,5,28501,501,1,10109,8,
4,1,0,5,8,2,1,0,0,1,1,1,95,92,1,,0,2,8501,8,28501,8501,1,10103,2,
1,1,9,,,,1,1,,0,0,1,1113,1,1,1,0,0,1,1,28501,1,1,1120,9,1
2,1,9,5,,,1,1,0,0,0,1,1114,1113,1,1,9,5,101,10,28501,91,11,1106,5,0
3,1,9,5,2,,1,1,0,0,0,1,1137,1114,1,,5,8,1501,15,28501,591,11,10103,2,
4,1,9,5,2,0,1,1,0,1,1,1,1138,1137,1,,2,2,8501,8,28501,2591,11,10101,0,
0,1,,,,,5,,,0,0,1,1,,,,0,5,1,0,28505,0,0,10016,1,5
1,1,0,,,,5,0,,0,0,1,2,1,5,1,0,0,5,5,28505,1,5,1501,0,0
2,1,0,7,,,5,0,0,0,0,1,336,2,5,1,0,5,5,0,28505,1,5,1508,7,0
3,1,0,7,5,,5,0,0,0,0,1,392,336,5,,0,8,3505,35,28505,701,5,10106,5,
4,1,0,7,5,0,5,0,0,1,1,1,393,392,5,,0,2,28505,28,28505,5701,5,10101,0,
0,5,,,,,1,,,0,0,1,22223,,,,0,5,1,0,28505,0,0,10052,5,1
1,5,0,,,,1,0,,0,0,1,22224,22223,1,5,0,0,5,5,28505,5,1,5101,0,0
2,5,0,5,,,1,0,0,0,0,1,22225,22224,1,5,0,5,5,0,28505,5,1,5106,5,0
3,5,0,5,8,,1,0,0,0,0,1,22314,22225,1,,0,8,505,5,28505,505,1,10109,8,
4,5,0,5,8,2,1,0,0,1,1,1,22317,22314,1,,0,2,8505,8,28505,8505,1,10103,2,
0,3,,,,,9,,,0,0,1,11112,,,,0,7,1,0,28507,0,0,10040,3,9
1,3,8,,,,9,2,,0,0,1,13335,11112,9,3,0,0,27,27,28507,3,9,3929,8,2
2,3,8,9,,,9,2,0,0,0,1,13336,13335,9,3,16,5,807,80,28507,83,29,3910,9,0
3,3,8,9,0,,9,2,0,0,0,1,13337,13336,9,,18,8,10507,105,28507,983,29,10101,0,
4,3,8,9,0,0,9,2,0,1,1,1,13338,13337,9,,0,2,28507,28,28507,983,29,10101,0,
0,7,,,,,1,,,0,0,1,22223,,,,0,7,1,0,28507,0,0,10072,7,1
1,7,0,,,,1,0,,0,0,1,22224,22223,1,7,0,0,7,7,28507,7,1,7101,0,0
2,7,0,5,,,1,0,0,0,0,1,22225,22224,1,7,0,5,7,0,28507,7,1,7106,5,0
3,7,0,5,8,,1,0,0,0,0,1,22314,22225,1,,0,8,507,5,28507,507,1,10109,8,
4,7,0,5,8,2,1,0,0,1,1,1,22317,22314,1,,0,2,8507,8,28507,8507,1,10103,2,
0,9,,,,,3,,,0,0,1,33334,,,,0,7,1,0,28507,0,0,10094,9,3
1,9,2,,,,3,8,,0,0,1,42223,33334,3,9,0,0,27,27,28507,9,3,9383,2,8
2,9,2,0,,,3,8,9,0,0,1,43223,42223,3,9,16,5,807,80,28507,29,83,9391,0,9
3,9,2,0,0,,3,8,9,0,0,1,43224,43223,3,,18,8,10507,105,28507,29,983,10101,0,
4,9,2,0,0,0,3,8,9,1,1,1,43225,43224,3,,0,2,28507,28,28507,29,983,10101,0,
0,1,,,,,1,,,0,0,1,1,,,,0,1,1,0,28511,0,0,10012,1,1
1,1,1,,,,1,0,,0,0,1,2,1,1,1,0,1,1,1,28511,1,1,1102,1,0
2,1,1,5,,,1,0,0,0,0,1,3,2,1,1,0,5,11,1,28511,11,1,1106,5,0
3,1,1,5,8,,1,0,0,0,0,1,92,3,1,,0,8,511,5,28511,511,1,10109,8,
4,1,1,5,8,2,1,0,0,1,1,1,95,92,1,,0,2,8511,8,28511,8511,1,10103,2,
0,3,,,,,7,,,0,0,1,11112,,,,0,1,1,0,28511,0,0,10038,3,7
1,3,7,,,,7,0,,0,0,1,11113,11112,7,3,0,1,21,21,28511,3,7,3708,7,0
2,3,7,0,,,7,0,0,0,0,1,11114,11113,7,3,0,5,511,51,28511,73,7,3701,0,0
3,3,7,0,4,,7,0,0,0,0,1,11159,11114,7,,0,8,511,5,28511,73,7,10105,4,
4,3,7,0,4,0,7,0,0,1,1,1,11160,11159,7,,0,2,28511,28,28511,4073,7,10101,0,
0,3,,,,,1,,,0,0,1,11112,,,,0,3,1,0,28523,0,0,10032,3,1
1,3,2,,,,1,0,,0,0,1,11113,11112,1,3,0,2,3,3,28523,3,1,3103,2,0
2,3,2,5,,,1,0,0,0,0,1,11114,11113,1,3,0,5,23,2,28523,23,1,3106,5,0
3,3,2,5,8,,1,0,0,0,0,1,11203,11114,1,,0,8,523,5,28523,523,1,10109,8,
4,3,2,5,8,2,1,0,0,1,1,1,11206,11203,1,,0,2,8523,8,28523,8523,1,10103,2,
1,3,9,,,,1,1,,0,0,1,12224,11112,1,3,0,2,3,3,28523,3,1,3120,9,1
2,3,9,5,,,1,1,0,0,0,1,12225,12224,1,3,9,5,123,12,28523,93,11,3106,5,0
3,3,9,5,2,,1,1,0,0,0,1,12248,12225,1,,5,8,1523,15,28523,593,11,10103,2,
4,3,9,5,2,0,1,1,0,1,1,1,12249,12248,1,,2,2,8523,8,28523,2593,11,10101,0,
0,7,,,,,7,,,0,0,1,22223,,,,0,9,1,0,28529,0,0,10078,7,7
1,7,4,,,,7,0,,0,0,1,22224,22223,7,7,0,2,49,49,28529,7,7,7705,4,0
2,7,4,0,,,7,0,6,0,0,1,22891,22224,7,7,0,5,329,32,28529,47,7,7761,0,6
3,7,4,0,0,,7,0,6,0,0,1,22892,22891,7,,24,8,4529,45,28529,47,607,10101,0,
4,7,4,0,0,0,7,0,6,1,1,1,22893,22892,7,,0,2,28529,28,28529,47,607,10101,0,
1,7,0,,,,7,4,,0,0,1,26668,22223,7,7,0,2,49,49,28529,7,7,7741,0,4
2,7,0,6,,,7,4,0,0,0,1,26669,26668,7,7,0,5,329,32,28529,7,47,7707,6,0
3,7,0,6,0,,7,4,0,0,0,1,26670,26669,7,,24,8,4529,45,28529,607,47,10101,0,
4,7,0,6,0,0,7,4,0,1,1,1,26671,26670,7,,0,2,28529,28,28529,607,47,10101,0,
0,9,,,,,1,,,0,0,1,33334,,,,0,9,1,0,28529,0,0,10092,9,1
1,9,2,,,,1,0,,0,0,1,33335,33334,1,9,0,2,9,9,28529,9,1,9103,2,0
2,9,2,5,,,1,0,0,0,0,1,33336,33335,1,9,0,5,29,2,28529,29,1,9106,5,0
3,9,2,5,8,,1,0,0,0,0,1,33425,33336,1,,0,8,529,5,28529,529,1,10109,8,
4,9,2,5,8,2,1,0,0,1,1,1,33428,33425,1,,0,2,8529,8,28529,8529,1,10103,2,
0,1,,,,,1,,,0,0,1,1,,,,0,1,1,0,28531,0,0,10012,1,1
1,1,3,,,,1,0,,0,0,1,2,1,1,1,0,3,1,1,28531,1,1,1104,3,0
2,1,3,5,,,1,0,0,0,0,1,3,2,1,1,0,5,31,3,28531,31,1,1106,5,0
3,1,3,5,8,,1,0,0,0,0,1,92,3,1,,0,8,531,5,28531,531,1,10109,8,
4,1,3,5,8,2,1,0,0,1,1,1,95,92,1,,0,2,8531,8,28531,8531,1,10103,2,
0,3,,,,,7,,,0,0,1,11112,,,,0,1,1,0,28531,0,0,10038,3,7
1,3,0,,,,7,7,,0,0,1,18890,11112,7,3,0,3,21,21,28531,3,7,3771,0,7
2,3,0,1,,,7,7,2,0,0,1,19113,18890,7,3,0,5,231,23,28531,3,77,3722,1,2
3,3,0,1,0,,7,7,2,0,0,1,19114,19113,7,,7,8,1531,15,28531,103,277,10101,0,
4,3,0,1,0,0,7,7,2,1,1,1,19115,19114,7,,2,2,8531,8,28531,103,277,10101,0,
0,7,,,,,3,,,0,0,1,22223,,,,0,1,1,0,28531,0,0,10074,7,3
1,7,7,,,,3,0,,0,0,1,22224,22223,3,7,0,3,21,21,28531,7,3,7308,7,0
2,7,7,2,,,3,0,1,0,0,1,22336,22224,3,7,0,5,231,23,28531,77,3,7313,2,1
3,7,7,2,0,,3,0,1,0,0,1,22337,22336,3,,7,8,1531,15,28531,277,103,10101,0,
4,7,7,2,0,0,3,0,1,1,1,1,22338,22337,3,,2,2,8531,8,28531,277,103,10101,0,
0,1,,,,,3,,,0,0,1,1,,,,0,3,1,0,28533,0,0,10014,1,3
1,1,1,,,,3,0,,0,0,1,2,1,3,1,0,3,3,3,28533,1,3,1302,1,0
2,1,1,5,,,3,0,0,0,0,1,3,2,3,1,0,5,33,3,28533,11,3,1306,5,0
3,1,1,5,9,,3,0,0,0,0,1,103,3,3,,0,8,1533,15,28533,511,3,10110,9,
4,1,1,5,9,0,3,0,0,1,1,1,104,103,3,,0,2,28533,28,28533,9511,3,10101,0,
0,3,,,,,1,,,0,0,1,11112,,,,0,3,1,0,28533,0,0,10032,3,1
1,3,3,,,,1,0,,0,0,1,11113,11112,1,3,0,3,3,3,28533,3,1,3104,3,0
2,3,3,5,,,1,0,0,0,0,1,11114,11113,1,3,0,5,33,3,28533,33,1,3106,5,0
3,3,3,5,8,,1,0,0,0,0,1,11203,11114,1,,0,8,533,5,28533,533,1,10109,8,
4,3,3,5,8,2,1,0,0,1,1,1,11206,11203,1,,0,2,8533,8,28533,8533,1,10103,2,
0,3,,,,,1,,,0,0,1,11112,,,,0,3,1,0,28553,0,0,10032,3,1
1,3,5,,,,1,0,,0,0,1,11113,11112,1,3,0,5,3,3,28553,3,1,3106,5,0
2,3,5,5,,,1,0,0,0,0,1,11114,11113,1,3,0,5,53,5,28553,53,1,3106,5,0
3,3,5,5,8,,1,0,0,0,0,1,11203,11114,1,,0,8,553,5,28553,553,1,10109,8,
4,3,5,5,8,2,1,0,0,1,1,1,11206,11203,1,,0,2,8553,8,28553,8553,1,10103,2,
0,9,,,,,7,,,0,0,1,33334,,,,0,3,1,0,28553,0,0,10098,9,7
1,9,7,,,,7,0,,0,0,1,33335,33334,7,9,0,5,63,63,28553,9,7,9708,7,0
2,9,7,0,,,7,0,0,0,0,1,33336,33335,7,9,0,5,553,55,28553,79,7,9701,0,0
3,9,7,0,4,,7,0,0,0,0,1,33381,33336,7,,0,8,553,5,28553,79,7,10105,4,
4,9,7,0,4,0,7,0,0,1,1,1,33382,33381,7,,0,2,28553,28,28553,4079,7,10101,0,
0,1,,,,,5,,,0,0,1,1,,,,0,5,1,0,28555,0,0,10016,1,5
1,1,1,,,,5,0,,0,0,1,2,1,5,1,0,5,5,5,28555,1,5,1502,1,0
2,1,1,7,,,5,0,0,0,0,1,336,2,5,1,0,5,55,5,28555,11,5,1508,7,0
3,1,1,7,5,,5,0,0,0,0,1,392,336,5,,0,8,3555,35,28555,711,5,10106,5,
4,1,1,7,5,0,5,0,0,1,1,1,393,392,5,,0,2,28555,28,28555,5711,5,10101,0,
0,5,,,,,1,,,0,0,1,22223,,,,0,5,1,0,28555,0,0,10052,5,1
1,5,5,,,,1,0,,0,0,1,22224,22223,1,5,0,5,5,5,28555,5,1,5106,5,0
2,5,5,5,,,1,0,0,0,0,1,22225,22224,1,5,0,5,55,5,28555,55,1,5106,5,0
3,5,5,5,8,,1,0,0,0,0,1,22314,22225,1,,0,8,555,5,28555,555,1,10109,8,
4,5,5,5,8,2,1,0,0,1,1,1,22317,22314,1,,0,2,8555,8,28555,8555,1,10103,2,
0,1,,,,,3,,,0,0,1,1,,,,0,3,1,0,28563,0,0,10014,1,3
